iteration,individual,solution
3,88,0.000000,0.335368,0.665474,0.341953,0.421736
3,89,0.682859,0.868376,0.321444,0.211377,0.356524
3,90,0.421593,0.284019,0.578751,0.371873,0.172384
3,91,0.548499,0.886755,0.003669,0.537925,0.144284
3,92,0.246516,0.906221,0.408534,0.665159,0.606033
3,93,0.347854,0.435609,0.465728,0.000000,0.316819
3,94,0.159625,1.000000,0.273961,0.000000,0.445908
3,95,0.819541,0.487543,0.117136,0.212391,0.196061
3,96,0.451768,0.534446,0.416963,0.000000,0.384136
3,97,0.179384,0.787147,0.089429,0.610702,0.416246
3,98,0.252976,0.353434,0.572981,0.547433,0.170803
3,99,0.735145,0.335184,0.300921,0.789938,0.444771
4,0,0.333945,0.041896,0.013813,0.736526,0.292272
4,1,0.000000,0.137015,0.602070,0.110315,0.000000
4,2,0.126273,0.490631,0.629030,0.000000,0.061828
4,3,0.118743,0.051481,0.194780,0.516740,0.340867
4,4,0.252174,0.000000,0.542062,0.000000,0.000000
4,5,0.036291,0.538508,0.077655,0.110776,0.316837
4,6,0.858489,0.460492,0.745054,0.000000,0.170007
4,7,0.079237,0.732554,0.000000,0.105451,0.149631
4,8,0.067021,0.365402,0.752347,0.000000,0.204456
4,9,0.451705,0.021992,0.038118,0.483684,0.389366
4,10,0.447123,0.522115,0.238003,0.000000,0.371880
4,11,0.606468,0.268171,0.814235,0.065422,0.000000
4,12,0.380273,0.066826,0.017532,0.581797,0.386570
4,13,0.000000,0.498415,0.000000,0.219747,0.326671
4,14,0.007662,0.669505,0.153363,0.032088,0.290478
4,15,0.002407,0.371437,0.626023,0.000000,0.089957
4,16,0.159315,0.632418,0.365193,0.307681,0.102669
4,17,0.122289,0.171258,0.521496,0.000000,0.015496
4,18,0.155724,0.293655,0.552989,0.272047,0.086790
4,19,0.257263,0.000000,0.075184,0.644299,0.318639
4,20,0.351293,0.491848,0.274123,0.000000,0.481095
4,21,0.885156,0.000000,0.150228,0.310007,0.281928
4,22,0.094090,0.238439,0.635242,0.467593,0.169678
4,23,0.097629,0.437376,0.205551,0.513275,0.110275
4,24,0.077630,0.674427,0.167294,0.439458,0.253849
4,25,0.078611,0.291567,0.855601,0.450426,0.210646
4,26,0.512602,0.190976,0.600094,0.000000,0.008470
4,27,0.497547,0.391153,0.535578,0.074377,0.032388
4,28,0.623491,0.354463,0.055962,0.832263,0.090891
4,29,0.644532,0.000000,0.252915,0.530983,0.204666
4,30,0.827686,0.070739,0.529003,0.141802,0.163811
4,31,0.441702,0.024879,0.174150,0.691112,0.339429
4,32,0.000000,0.423018,0.550360,0.411896,0.134377
4,33,0.038293,0.037307,0.840543,0.444219,0.604275
4,34,0.180933,0.222922,0.105162,0.492120,0.267289
4,35,0.209897,0.000000,0.027471,0.521359,0.623162
4,36,0.132260,0.215966,0.624275,0.153717,0.000000
4,37,0.150738,0.045570,0.436481,0.318361,0.000000
4,38,0.386621,0.417001,0.567854,0.000000,0.142934
4,39,0.357662,0.436282,0.338885,0.388074,0.066452
4,40,0.083258,0.604318,0.525109,0.359701,0.180545
4,41,0.615516,0.131665,0.275554,0.448140,0.227521
4,42,0.520907,0.236693,0.301393,0.000000,0.275209
4,43,0.735520,0.466489,0.612955,0.130922,0.399183
4,44,1.000000,0.203221,0.195516,0.367057,0.378658
4,45,0.829226,0.036201,0.528032,0.452425,0.247467
4,46,0.473826,0.766109,0.010884,0.260982,0.475086
4,47,0.000000,0.429773,0.016184,0.284117,0.460940
4,48,0.077425,0.538075,0.286757,0.518626,0.423018
4,49,0.299398,0.256580,0.640129,0.372961,0.056496
4,50,0.272048,0.416862,0.009246,0.152594,0.552913
4,51,0.132962,0.267047,0.654433,0.101033,0.000000
4,52,0.160542,0.604712,0.150059,0.473471,0.275098
4,53,0.232562,0.569728,0.228891,0.000000,0.309062
4,54,0.127614,0.401269,0.168253,0.682145,0.268363
4,55,0.118098,0.000000,0.430793,0.697937,0.778072
4,56,0.703295,0.314560,0.236664,0.594451,0.274549
4,57,0.762016,0.133588,0.698897,0.295924,0.659246
4,58,0.736743,0.730667,0.193152,0.298924,0.274389
4,59,0.740902,0.205351,0.718067,0.046275,0.227515
4,60,0.982851,0.143212,0.636304,0.397922,0.677260
4,61,0.908589,0.652089,0.321545,0.216195,0.358228
4,62,0.486276,0.680450,0.056316,0.241886,0.175349
4,63,0.486091,0.980904,0.000000,0.477128,0.062649
4,64,0.503815,0.463800,0.479328,0.417061,0.048640
4,65,0.546524,0.000000,0.374090,0.761031,0.372285
4,66,0.000000,0.500470,0.663568,0.087541,0.065854
4,67,0.115147,0.123055,0.534993,0.447247,0.603080
4,68,0.099651,0.319046,0.430452,0.362477,0.247221
4,69,0.335182,0.484481,0.367592,0.000000,0.185387
4,70,0.272070,0.000000,0.295837,0.765312,0.419850
4,71,0.134799,0.262551,0.606676,0.219692,0.500196
4,72,0.135057,0.116822,0.661647,0.627500,0.142768
4,73,0.148358,0.752064,0.101988,0.472392,0.223228
4,74,0.194624,0.840504,0.146413,0.359530,0.313266
4,75,0.165933,0.763331,0.318088,0.359977,0.249609
4,76,0.271342,0.843108,0.000000,0.184583,0.483826
4,77,0.720267,0.183113,0.879245,0.156837,0.320070
4,78,0.866742,0.114328,0.649649,0.229383,0.363727
